SHALLOW,MUDFLAT,BKWATER,CONN_BW,CONN_TR,N_STRUC,SHAL_LZ,DIST_RZ,X_NUTRI,ALGAE,SEDIMEN,SHOREER,NOCOVES,SHOREHO,SUBSTHO,X_MACRO,N_MACRO,NN_PLNT,NN_ANIM,N_SHADE,N_ALLOC,WS_AGRI,WS_ANIM,WS_LOGS,N_NUTRI,IN_TURB,OR_TURB,VAR_TUR,VAR_DO2,O_STRAT,HI_TEMP,LO_TEMP,T_STRAT,DESTRAT,THERMAL,CONTAMN,POLLNPS,LOWRETE,LOWSTOR,WL_SEAS,WL_LONG,WLSHORT,WL_FAST,DIST_UP,DIST_AD,Latitude,Longitude,Elevation,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,CLUSID,WSA9
2,2,3,3,5,2,1,2,2,5,5,3,4,2,3,1,3,0,0,3,3,3,4,0,3,2,1,2,1,2,2,0,4,2,0,2,2,1,3,2,4,2,1,5,2,33.1733,-95.61,135.00001,17.40383339,12.7869997,36.68521881,809.6356201,34.44000244,-0.416000009,34.85600281,17.02466583,27.18066597,27.18066597,7.212666512,1139,137,56,23.99957275,353,233,233,235,SPL3,CPL
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,4,2,5,0,2,0,5,4,3,0,0,0,0,0,0,0,0,33.0433,-94.8333,90.97860935,17.88850021,12.90100002,38.42327881,772.5048218,34.29999924,0.723999977,33.57600021,17.62333298,26.73866653,27.24799919,8.187999725,1161,123,60,19.91424179,352,226,235,268,CPL1,CPL
2,2,3,3,5,2,1,2,2,5,5,3,4,2,3,1,3,0,0,3,3,3,4,0,3,2,1,2,1,2,2,0,4,2,0,2,2,1,3,2,4,2,1,5,2,33.755,-99.145,333.9046438,17.12233353,14.18666649,37.26664352,878.0639648,35.83200073,-2.236000061,38.06800079,21.60466576,7.323999882,27.7840004,6.049999714,661,99,24,43.94281387,226,89,179,90,SPL3,SPL
0,0,0,0,0,2,0,1,0,0,1,2,1,1,1,0,2,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.85333,-95.54833,138.1482188,16.84300041,12.70199966,35.8166008,825.4977417,34.17200089,-1.291999936,35.4640007,20.81800079,6.329999924,26.74133301,6.329999924,1159,145,58,24.99273109,349,229,248,229,CPL1,CPL
0,0,1,1,0,1,1,1,1,0,1,1,1,2,1,2,1,2,1,1,1,1,1,0,1,0,0,0,0,1,2,0,1,0,3,2,1,0,0,0,0,0,0,0,1,29.915,-96.7367,105.8489101,20.21416664,12.50566673,40.48189163,673.4820557,35.36400223,4.472000122,30.89200211,23.58666611,13.06199932,28.15533447,11.5666666,1016,131,57,27.08634758,312,209,229,218,SPL1,SPL
1,0,1,1,1,1,2,2,2,1,1,2,1,2,2,3,1,4,2,1,1,1,2,1,0,1,0,1,1,2,1,1,2,1,0,1,1,0,0,1,1,0,0,1,1,32.8067,-95.54,123.00001,17.66749954,12.5510006,37.16832352,775.8988037,34.20000076,0.432000011,33.76800156,21.40866661,26.5806675,27.01399994,7.887333393,1066,130,51,24.0527401,335,202,209,238,CPL3,CPL
0,1,0,0,0,3,1,0,1,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5383,-95.855,145.7266274,18.03666687,12.61866665,37.56897354,773.6478882,34.52000046,0.931999981,33.58800125,21.88333321,26.88533401,27.36000061,8.274666786,1050,131,47,25.95741844,331,195,197,237,CPL1,CPL
1,1,0,0,2,0,0,3,1,0,3,1,2,2,1,1,0,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,31.325,-96.32,104.4214805,19.06283379,12.80433273,39.11392212,727.8294067,35.05599976,2.319999933,32.73600006,19.8093338,27.74866676,27.74866676,9.78133297,971,116,50,24.55039787,290,180,180,215,CPL1,CPL
0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,32.2883,-97.76,204.8117976,18.35633278,14.38066673,40.02634811,787.5220947,35.84799957,-0.080000006,35.9280014,22.41199875,9.473999977,27.84799957,8.39133358,813,126,42,36.90766525,296,135,190,135,SPL2,SPL
1,1,3,3,1,3,2,1,1,1,1,2,2,3,3,2,2,3,4,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,30.61,-96.0617,69.18896217,19.72433281,12.04666615,38.49267197,705.979187,34.9640007,3.667999983,31.29600143,23.12999916,28.0466671,28.0466671,10.70266628,1059,126,59,22.96297646,311,222,222,239,CPL3,CPL
2,1,1,1,1,0,2,0,3,0,2,2,1,2,1,4,0,5,1,1,0,0,0,0,0,1,1,2,3,3,4,0,3,2,5,2,2,1,0,1,0,0,0,1,1,28.7233,-97.1667,28.77886032,21.43400002,11.36599922,40.96741867,602.5230713,34.54399872,6.800000191,27.74399948,26.1206665,14.99333286,28.39599991,13.61399937,922,135,37,37.83991623,302,146,268,160,CPL3,CPL
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,0,0,0,1,2,1,1,0,0,0,3,3,5,0,3,0,5,3,3,0,0,0,0,0,0,0,0,33.075,-95.0017,87.28254882,17.54249954,12.93233299,37.96481323,784.4188843,34.19599915,0.131999999,34.06399918,17.16399956,26.5359993,27.00733376,7.65199995,1134,124,56,20.30196381,343,223,231,258,CPL1,CPL
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,0,0,2,0,0,1,2,0,0,0,1,2,4,0,1,1,4,4,1,0,0,0,0,0,0,0,0,32.43,-94.485,85.00001,18.11933327,12.59466648,38.85803604,749.1030273,33.97200012,1.559999943,32.41199875,21.95266724,26.66799927,27.16799927,8.70533371,1226,122,65,16.61926842,347,242,258,315,CPL1,CPL
1,1,2,2,2,2,1,1,3,0,2,1,1,1,1,0,3,0,2,2,3,1,0,0,3,2,2,1,0,2,0,0,2,1,0,1,1,1,1,1,1,1,1,2,1,31.9383,-99.8683,537.6984501,18.01016617,14.48500061,40.18699265,794.2171021,35.14400101,-0.899999976,36.04400253,23.76066589,8.938667297,27.40066719,7.861999989,642,93,25,43.92883682,220,85,191,85,SPL1,SPL
3,4,4,4,4,4,3,3,3,0,4,4,4,4,4,1,5,0,0,4,4,3,1,0,3,3,3,2,1,1,2,1,2,1,0,3,3,3,3,3,4,1,1,2,2,33.79667,-99.83667,445.688532,17.11783409,15.04500008,38.44679642,890.956604,36.34000015,-2.792000055,39.13199997,21.90999985,5.943999767,27.96800041,5.943999767,624,91,22,46.98075485,218,74,186,74,SPL5,SPL
2,4,4,4,3,1,3,3,3,1,3,4,3,4,4,1,3,1,3,4,4,3,3,1,1,3,3,2,1,3,1,1,2,1,0,2,3,1,3,1,2,1,2,3,2,31.9667,-96.1417,80.00001,18.71516609,12.53833294,37.68433762,757.7149658,35.02799988,1.756000042,33.27199936,22.4066658,27.76000023,27.76000023,9.054666519,1006,122,51,23.47271729,301,194,194,228,CPL4,CPL
2,2,3,4,2,1,1,1,1,0,2,2,2,1,1,1,4,0,0,1,4,1,1,0,5,1,1,2,3,4,3,1,3,1,0,2,3,2,3,2,4,1,1,2,2,33.2433,-98.1197,286.4771513,17.77316666,13.50033379,37.32673264,828.0375366,35.40000153,-0.768000007,36.16800308,21.94600105,7.3246665,27.80800056,7.3246665,796,121,35,37.78625488,273,117,194,117,SPL3,SPL
2,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,3,1,1,2,1,3,2,0,1,3,1,1,0,1,0,0,1,0,0,0,3,0,3,0,0,0,0,1,1,36.3617,-101.1633,861.2660326,13.82633305,16.03066635,39.40287781,919.7926636,34.27199936,-6.412000179,40.68399811,22.80466652,2.482666731,25.1546669,2.482666731,482,74,11,57.08932877,214,40,200,40,SPL1,SPL
1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,3,1,1,1,1,2,1,0,3,1,1,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,1,1,33.0614,-101.0417,649.7789402,16.66650009,14.58233261,39.64313889,828.6802368,34.56800079,-2.21600008,36.7840004,22.44466591,6.216666698,26.67266655,6.216666698,538,79,17,53.14974594,200,57,191,57,SPL1,SPL
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,1,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,32.7633,-94.9817,87.99920838,17.79116631,13.19366646,38.80033875,776.8926392,34.39599991,0.39200002,34.00400162,17.55733299,27.18600082,27.18600082,8.027999878,1125,118,56,20.49048233,344,218,218,264,CPL1,CPL
2,3,4,3,4,4,4,4,4,0,3,3,3,4,4,0,4,1,0,5,2,0,0,0,0,2,1,1,2,3,4,0,2,0,4,2,3,1,2,3,4,1,2,1,1,26.137,-98.334,29.19521199,23.1558342,11.80633259,43.20233154,561.3158569,35.92399979,8.595999718,27.32799911,27.17399979,20.54333305,29.39266777,15.58733368,563,94,15,49.13287735,208,77,174,93,SPL5,CPL
4,4,1,1,3,3,4,1,2,1,5,2,4,3,3,1,3,1,2,1,1,1,2,0,1,3,1,3,2,1,1,1,1,1,1,1,1,2,2,1,2,2,3,2,1,31.91333,-97.20833,164.00001,18.70199966,12.79199982,37.27707291,786.4074097,35.41600037,1.100000024,34.31600189,22.59066582,8.727999687,28.12866592,8.727999687,868,121,47,30.68709755,293,161,192,161,SPL3,SPL
5,5,0,0,4,2,4,4,4,0,5,4,4,1,4,1,5,0,0,0,0,5,1,0,1,4,2,3,0,2,0,0,2,1,0,0,5,1,1,1,1,0,0,2,2,30.70333,-97.31667,146.799135,19.41316605,12.31433296,38.2242775,723.8135986,34.94800186,2.732000113,32.21600342,23.03800011,11.81066704,27.92733383,10.10333347,875,116,45,30.94968605,283,177,183,177,SPL3,SPL
0,0,0,0,0,4,0,2,0,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,2,0,5,5,4,1,3,2,1,30.675,-97.725,249.2251655,18.97633362,12.21266651,37.96998596,729.8768311,34.45600128,2.292000055,32.16400146,22.71199989,9.646666527,27.63066864,9.646666527,843,114,47,31.09751701,276,162,185,162,SPL2,SPL
2,2,4,3,2,2,2,4,0,0,2,4,3,3,2,1,3,2,1,3,1,0,0,0,4,1,1,1,2,2,2,1,2,1,1,2,3,1,1,2,1,1,2,3,2,32.61667,-96.96667,199.699862,18.38400078,11.66200066,34.94127274,790.6828613,34.7120018,1.335999966,33.37600327,22.32533264,9.553333282,27.91333389,8.367333412,892,125,47,30.73925972,299,164,189,167,SPL5,SPL
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,1,0,3,2,0,0,0,3,1,1,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,33.36667,-97.05,170.8904042,17.63983345,12.5710001,35.69684219,831.5736694,34.93999863,-0.276000023,35.2159996,21.62199974,7.191333294,27.71466637,7.191333294,987,145,51,34.1065979,342,169,218,169,SPL2,SPL
1,1,4,4,2,4,2,3,1,1,3,3,2,3,3,1,3,3,2,4,4,1,2,2,4,1,1,1,1,4,2,1,3,1,0,0,2,1,1,1,1,2,1,0,1,33.33333,-96.63333,180.5123927,17.66866684,12.57333279,35.91559982,828.9553833,34.79999924,-0.208000004,35.00799942,21.74466705,7.217999935,27.6886673,7.217999935,1007,147,48,33.8059082,345,175,221,175,CPL3,SPL
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,40.56167,-110.7,2490.00001,2.97966671,12.67066669,37.81385422,744.3878784,22.02400017,-11.48400021,33.50799942,12.6239996,-2.654000044,12.66866684,-5.326666832,402,41,27,11.15779495,115,87,109,95,WMT1,WMT
3,3,1,1,2,2,2,1,1,3,1,1,1,2,2,1,1,0,1,3,4,1,1,1,3,1,1,4,1,2,1,0,2,1,1,1,1,2,3,4,3,3,2,1,1,40.39333,-111.5064,1940.504363,7.000666618,15.65933323,39.51982117,869.8798218,29.20400047,-10.42000008,39.62400055,-3.584666729,17.87533379,17.87533379,-3.584666729,499,57,25,24.33176613,159,82,82,159,WMT2,WMT
0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,3,1,1,0,0,2,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,40.88833,-109.4133,2112.788482,5.947833538,15.87433338,38.64248657,900.9633789,28.42399979,-12.65600014,41.08000183,9.731333733,-5.056000233,17.17866707,-5.056000233,299,38,12,31.88015175,105,43,84,43,WMT1,WMT
0,0,0,0,0,2,0,0,0,3,1,1,1,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,2,0,0,0,1,0,2,1,1,41.24722,-111.825,1883.356321,6.879666805,14.21199989,36.09305191,897.6803589,28.55999947,-10.81599998,39.37599945,6.160666943,18.02000046,18.02000046,-4.282000065,512,56,23,24.97860336,164,80,80,132,WMT1,WMT
3,2,1,1,1,1,2,1,4,3,2,2,2,2,2,4,0,1,1,1,1,1,4,2,1,1,3,2,2,2,3,1,2,2,2,2,4,2,3,4,2,2,2,2,2,39.78,-111.1083,2422.727125,3.89350009,14.97299957,38.61408997,858.171814,24.91600037,-13.85999966,38.77600098,10.61933327,7.122666836,14.63466644,-6.53133297,397,41,25,13.55871391,114,80,101,100,WMT2,WMT
0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,1,1,40.19167,-110.4433,1740.335167,7.736499786,15.66033268,36.06377411,990.1777954,30.5359993,-12.88799953,43.42399979,14.94533348,-2.390666723,19.7840004,-4.837333202,250,27,15,19.99623871,80,50,68,53,XER1,XER
2,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,1,0,4,0,1,4,0,0,4,2,0,0,2,0,2,2,1,0,40.58333,-109.4667,1777.706979,7.395166397,16.63100052,36.69358444,1020.949463,31.58399963,-13.73999977,45.3239975,12.15333366,-5.526000023,19.84666634,-5.526000023,263,31,12,27.4381752,84,41,69,41,XER1,XER
2,3,1,1,1,3,3,2,2,1,3,1,2,1,2,3,1,4,2,2,1,3,3,1,1,1,1,1,1,2,1,0,3,0,0,2,3,1,1,1,0,0,0,3,3,38.105,-78.46833,121.9609347,13.4416666,12.96600056,36.71423721,842.0048218,31.1760006,-4.139999866,35.31600189,21.76200104,2.863999844,23.69866753,2.863999844,1123,117,75,14.46466637,325,233,314,233,SAP4,SAP
0,0,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,2,1,2,1,1,1,0,37.955,-79.95167,555.166283,11.26900005,13.66933346,38.77605057,820.4335938,29.16799927,-6.084000111,35.2519989,19.27133369,0.917333364,21.20266724,0.917333364,1022,103,71,11.70870209,290,219,280,219,SAP1,SAP
3,1,3,3,3,4,3,2,3,2,4,3,3,3,3,1,3,2,0,1,1,2,2,2,2,5,5,1,2,0,2,0,0,0,1,3,3,5,4,1,1,2,2,3,2,37.46389,-79.18639,174.2921731,13.40983295,12.56966686,36.9522171,813.0675049,30.49200058,-3.523999929,34.01599884,21.33133316,3.180000067,23.3239994,3.180000067,1070,109,77,11.31844521,302,235,289,235,SAP3,SAP
0,0,2,1,1,3,0,5,1,0,1,2,2,3,2,0,3,2,0,2,2,3,2,2,2,1,1,0,0,1,1,1,2,1,0,3,3,0,0,1,0,1,0,3,1,37.041,-79.5359,245.4366788,13.66149998,12.73699951,37.85366058,792.8984375,30.63999939,-3.007999897,33.64799881,22.72200012,3.708000183,23.34866714,3.708000183,1102,106,82,9.033928871,298,248,290,248,SAP1,SAP
1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,0,2,0,0,1,1,0,1,0,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,37.36833,-79.95834,407.6548854,12.89483356,12.87233353,37.94462204,802.4764404,30.07999992,-3.844000101,33.92399979,22.00200081,2.751333237,22.64466667,2.751333237,1034,101,69,12.47007942,287,217,283,217,SAP1,SAP
0,2,1,1,2,4,0,2,2,2,3,2,1,1,2,1,1,2,2,0,0,3,1,2,0,2,2,3,0,4,4,0,4,0,0,2,3,0,1,1,0,0,0,3,2,37.22,-77.52834,48.53121109,14.32999992,12.88533306,37.33580399,814.6381226,31.61199951,-2.900000095,34.51200104,23.62533379,9.842666626,24.24866676,4.061999798,1121,110,81,10.97399139,318,256,306,259,CPL3,SAP
4,4,4,4,5,2,5,4,4,2,4,4,4,4,4,5,0,5,3,4,3,1,1,2,0,2,2,2,1,3,2,0,3,1,0,3,5,0,0,2,0,0,0,5,5,37.41667,-77.65,52.00001,14.26799965,12.85200024,36.9395256,828.173584,31.63599968,-3.155999899,34.79199982,23.6886673,3.842000008,24.34399986,3.842000008,1099,106,78,9.88282299,302,254,296,254,SAP4,SAP
2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.46333,-78.03833,118.00001,12.98216629,13.03166676,36.15087128,867.0670166,31.04000092,-5.007999897,36.04800034,21.50600052,2.057333469,23.51866722,2.057333469,1082,105,74,12.4260664,307,225,305,225,SAP1,SAP
0,0,2,2,3,3,0,0,0,0,3,3,2,4,2,1,1,1,1,0,4,0,0,3,3,0,0,0,0,3,0,0,3,2,0,1,1,1,1,3,1,1,3,4,2,37.23333,-82.345,408.9687288,12.15999985,12.82666683,37.93075943,806.9830933,29.17200089,-4.644000053,33.81600189,19.9640007,7.690666676,21.91666794,1.965333343,1143,119,79,12.7947998,334,249,321,254,SAP1,SAP
1,2,3,3,2,3,0,4,1,1,1,3,2,3,3,2,1,3,3,4,3,3,1,1,3,1,1,1,1,2,1,1,2,1,0,2,3,0,0,0,0,0,0,3,3,37.91333,-78.3,95.14832637,13.48200035,13.11133289,37.11314774,837.6266479,31.12400055,-4.203999996,35.32799911,21.68933296,2.927333355,23.66799927,2.927333355,1123,114,76,12.77071667,317,238,308,238,SAP1,SAP
3,2,1,1,1,1,3,1,3,1,3,3,3,2,2,4,0,4,1,1,0,1,0,1,0,1,1,1,2,3,3,0,3,1,0,2,2,1,0,1,0,0,0,3,2,37.43667,-76.54166,12.70705539,14.49933338,11.18733311,34.37602234,799.243103,30.84000015,-1.703999996,32.54399872,23.73066711,10.32999992,24.27133369,4.52733326,1151,122,76,14.79270077,342,251,326,264,CPL3,CPL
5,3,0,2,2,2,3,0,0,1,5,2,4,1,1,1,2,0,0,0,0,2,0,0,3,5,5,5,0,0,0,0,0,2,0,0,0,1,3,3,1,1,4,1,1,36.69639,-77.55886,34.28187557,14.73250008,13.1989994,38.42279816,803.2585449,32.00799942,-2.344000101,34.35200119,24.54466629,10.21000004,24.54466629,4.68599987,1111,116,77,13.78603649,324,241,324,265,CPL1,CPL
1,1,1,1,2,3,1,2,3,2,4,3,3,2,1,1,1,1,1,1,1,2,2,2,1,4,4,3,1,1,1,1,1,1,1,4,3,1,1,0,0,0,2,3,1,36.7817,-78.9237,111.1953382,14.17133331,13.33533287,38.37285233,816.7624512,31.62800026,-3.123999834,34.7519989,22.14933395,5.526666641,24.16333389,3.927333117,1092,107,77,9.566115379,297,248,295,255,SAP4,SAP
0,0,2,2,1,2,0,1,0,0,1,1,1,1,2,0,2,1,1,1,3,1,1,2,4,1,0,1,0,3,1,1,3,1,0,3,2,2,1,3,3,2,2,1,1,36.78333,-80.02833,305.4242335,13.47216606,12.82966709,38.0973587,794.6022949,30.47999954,-3.196000099,33.67599869,21.21800041,5.10866642,23.16799927,3.491999865,1190,122,84,11.50024986,333,257,324,257,SAP1,SAP
1,1,4,1,2,4,1,4,1,1,1,4,2,2,3,3,1,4,1,1,1,1,0,1,5,1,1,1,2,3,0,0,3,1,0,2,1,1,0,2,1,1,0,2,2,37.3505,-76.84084,13.47000281,14.63300037,11.93400002,35.71770477,805.0566406,31.38800049,-2.023999929,33.41199875,23.87000084,10.37599945,24.43000031,4.526666641,1167,126,79,14.85209465,348,256,329,265,CPL3,CPL
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,39.025,-77.54166,91.19262163,12.7045002,12.25300026,34.26454163,881.6038818,30.87599945,-4.884000301,35.75999832,21.31200027,1.617333412,23.42199898,1.617333412,1020,102,66,11.95111084,288,216,280,216,SAP1,SAP
1,2,3,3,2,5,2,3,1,1,2,4,3,5,5,0,1,1,3,4,2,2,1,4,3,2,1,3,4,4,4,1,4,1,1,4,4,2,1,3,3,3,4,3,2,36.59667,-78.29667,91.55549692,14.49366665,13.46733379,38.71258545,809.9525757,31.93599892,-2.851999998,34.7879982,24.38666534,10.02266693,24.38666534,4.352000237,1087,105,78,9.804571152,299,253,299,254,SAP3,SAP
3,3,2,2,3,3,3,3,2,0,3,3,2,2,2,2,0,3,2,1,1,1,0,2,3,3,1,1,2,2,1,0,3,1,0,2,1,1,1,1,0,1,0,2,2,37.43,-76.9,8.00001,14.48666668,12.1673336,36.13487244,807.3841553,31.41199875,-2.25999999,33.67199707,23.72999954,10.100667,24.33666611,4.355333328,1146,122,78,13.65861607,336,255,323,262,CPL3,CPL
4,4,3,2,4,2,3,2,3,1,4,2,4,3,3,2,2,1,1,1,1,2,3,3,0,5,1,3,1,1,2,0,2,1,1,1,3,1,1,1,1,1,1,2,4,36.98833,-77.965,70.56766232,14.12250042,13.60233402,38.86381149,810.5223999,31.62800026,-3.371999979,35,24.01133347,5.622000217,24.01133347,3.952666759,1109,106,79,8.702050209,301,260,301,261,SAP3,SAP
0,0,2,2,1,3,0,3,2,1,3,4,2,3,3,0,3,1,0,1,1,2,2,3,1,2,1,1,1,3,1,2,2,0,0,2,3,3,1,2,0,5,5,3,3,37.09278,-79.4025,190.0033566,13.67766666,12.74533367,37.6279335,805.0391235,30.78800011,-3.083999872,33.87200165,21.50666618,3.588666677,23.5146656,3.588666677,1085,105,81,9.55295372,293,245,287,245,SAP3,SAP
4,4,4,4,4,4,4,3,3,2,4,3,4,3,3,1,3,1,1,1,2,3,3,3,1,4,2,3,2,1,3,0,1,1,1,4,4,4,3,1,1,4,4,3,3,36.57833,-76.43333,6.00001,15.15699959,10.89066601,34.6880722,766.942627,30.80799866,-0.588,31.395998,24.12399864,11.30200005,24.5,5.595333099,1256,141,77,17.76163101,386,266,383,294,CPL4,CPL
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.205,-78.44334,116.6153037,13.77200031,13.29199982,37.95545197,821.100647,31.25600052,-3.763999939,35.02000046,23.13466644,3.42599988,23.78133392,3.42599988,1109,106,82,9.459208488,299,256,290,256,SAP1,SAP
1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,38.6945,-77.277,37.41625505,13.56649971,11.85233307,33.8174324,869.8917847,31.19199944,-3.855999947,35.04800034,23.45199966,2.662000179,24.16399956,2.662000179,1011,96,68,9.879300117,277,223,275,223,SAP1,SAP
1,1,3,3,1,1,1,1,3,1,1,1,2,1,1,2,1,2,1,1,1,2,2,2,0,2,1,2,1,3,0,0,3,1,0,2,2,2,0,0,0,1,1,2,1,37.07528,-80.58528,563.3870375,11.8835001,13.08899975,38.58785248,799.1726074,29.05200005,-4.868000031,33.91999817,19.61133385,1.793333292,21.53733253,1.793333292,986,100,64,13.89836693,286,203,273,203,SAP1,SAP
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.35167,-77.63834,58.93290573,13.20250034,12.64966679,35.88354111,843.7426147,30.86800003,-4.384000301,35.2519989,21.4066658,2.553333282,23.45066643,2.553333282,1066,102,72,10.05596352,294,232,290,232,SAP1,SAP
2,1,1,1,1,3,2,1,1,1,3,3,3,3,3,2,0,1,1,1,1,1,0,1,4,3,2,2,2,2,1,0,2,1,0,2,1,4,0,1,0,0,0,2,2,37.13667,-76.46,6.425509163,15.18350029,10.43233299,32.76074982,800.6923218,31.00799942,-0.835999966,31.84399986,24.40533257,11.03600025,24.9386673,5.182666302,1188,127,78,16.12451553,362,251,345,274,CPL3,CPL
1,1,2,1,2,3,1,2,1,0,3,1,2,1,1,0,3,1,1,1,1,1,1,2,3,2,1,0,1,2,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,37.30333,-76.715,14.78540421,14.74766636,11.66666698,35.16174316,805.1296387,31.32799911,-1.851999998,33.18000031,23.97933388,10.45466614,24.56399918,4.649333477,1198,131,80,16.09621429,364,259,340,270,CPL1,CPL
2,1,3,3,3,3,2,2,1,1,4,3,3,3,3,1,2,1,0,1,1,3,3,3,1,5,5,5,1,1,2,0,0,0,2,3,4,5,4,0,0,4,4,3,3,37.425,-79.14167,158.5368207,13.62216663,12.57499981,36.71318436,823.3283081,30.79199982,-3.460000038,34.2519989,21.68266678,3.268666506,23.64800072,3.268666506,1078,110,78,11.16651535,303,238,291,238,SAP3,SAP
3,3,1,1,1,1,3,1,1,1,4,3,3,3,3,2,0,2,1,1,0,0,0,1,4,2,2,2,2,3,0,0,3,2,0,2,2,4,0,2,0,0,0,3,3,37.17833,-76.56,6.023812035,14.88650036,10.53433323,33.0685997,795.7978516,30.76799965,-1.088000059,31.85599899,24.0720005,10.75266647,24.59733391,4.943999767,1194,129,79,16.11985016,364,254,344,273,CPL3,CPL
1,0,1,1,1,1,1,3,3,2,1,1,2,2,2,1,0,1,1,0,1,0,0,0,0,1,2,1,0,3,1,1,1,0,0,1,3,1,1,1,0,0,0,2,2,36.91333,-76.18833,3.00001,15.78420162,9.884374619,31.95379639,787.3314819,31.12083435,0.1875,30.93333435,24.92222214,11.9958334,25.36249924,6.001389027,1167,129,76,16.48686409,356,244,349,270,CPL3,CPL
1,0,2,1,2,0,0,1,0,0,0,1,1,1,1,1,3,0,0,2,1,2,1,1,5,0,0,0,3,3,1,0,3,1,0,0,2,0,0,5,4,2,1,1,1,36.73833,-76.61333,18.22719162,15.29450035,11.27500057,34.93740845,789.7628784,31.34399986,-0.927999973,32.27199936,24.38733292,11.21199989,24.8813324,5.388000011,1232,137,77,17.17393112,377,260,373,286,CPL1,CPL
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,4,0,0,0,1,2,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,36.84,-76.62833,10.00001,14.96883297,11.13433361,34.64322662,788.3901978,31.00399971,-1.136000037,32.13999939,24.0613327,10.86600018,24.56533241,5.090000153,1221,134,79,16.4491024,372,258,365,282,CPL1,CPL
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,4,0,0,0,1,2,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,36.8,-76.64,14.87335109,15.07349968,11.19433308,34.83424377,786.9368286,31.10400009,-1.032000065,32.13600159,24.13266754,11.02066612,24.63999939,5.205333233,1225,135,78,16.69239044,374,259,368,284,CPL1,CPL
